"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","vote_t2","vote_sweep_t2","vote_sweep_all_t2","vote_other_t2","vote_inc_all_t2","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","party_id","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"MY230sq","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",85,0,0,0,1,NA,NA,0,1,0,5,2,7,3,7,3,7,3,"Not sure","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,37,"man","White","MA","$0-$20,000",1,5,1,1,0,1,0,NA
"MY870bf","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,"Mikie Sherill",0,0,0,1,4,5,4,4.5,4,5,4,4,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,44,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,0,1,NA
"NC289vo","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,"Mikie Sherill",0,0,0,1,5,4,7,1.5,7,1,7,2,"Not sure","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,31,"woman","Black or African American","MA","$140,001-$160,000",8,5,0,0,0,1,0,NA
"NE718cp","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",67,NA,0,1,0,"No Vote",NA,0,1,0,5,1,2,6.5,2,7,2,6,"Yes",NA,2,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,22,"woman","Asian","GED","$100,001-$120,000",6,2,0,0,0,0,1,NA
"NF125ia","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",6,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,2,1.5,5,2,5,1,5,"Yes","Zohran Mamdani",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,43,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,0,0,1,NA
"NF230az","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,"Jack Ciattarelli",1,1,0,0,6,2,5.5,1.5,6,1,5,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,38,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,1,0,0,NA
"NF512fq","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,NA,NA,NA,NA,NA,3,7,6.5,1,7,1,6,1,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,25,"woman","Black or African American","4yearColl",NA,NA,4,0,0,0,0,1,NA
"NH185va","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",65,0,0,0,1,"Mikie Sherill",0,0,0,1,1,4,5,3,7,1,3,5,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,33,"woman","White","4yearColl","$0-$20,000",1,4,1,0,0,1,0,NA
"NI000mu","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",60,0,0,0,1,NA,NA,NA,NA,NA,2,5,4,2.5,3,3,5,2,"Yes","Jacob Frey",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,38,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"NI175le","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",33,NA,0,1,0,"No Vote",NA,0,1,0,7,1,4,2.5,1,3,7,2,"Yes",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,24,"woman","Asian","4yearColl","$0-$20,000",1,4,0,0,0,1,0,NA
"NI790xj","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",63,0,0,0,1,"Mikie Sherill",0,0,0,1,4,1,7,2.5,7,1,7,4,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,36,"man","White","MA","$80,001-$100,000",5,5,1,1,0,0,1,NA
"NJ041xa","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",10,1,1,0,0,NA,NA,NA,NA,NA,3,5,2.5,1.5,2,1,3,2,"Yes","Katie Wilson",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,21,"woman","White","GED","$160,001-$180,000",9,2,1,0,0,1,0,NA
"NO580xe","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",10,0,0,0,1,NA,NA,NA,NA,NA,4,4,7,3,7,3,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,74,"woman","White","MA","$100,001-$120,000",6,5,1,0,0,1,0,NA
"NO843jb","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",74,0,0,0,1,"Mikie Sherill",0,0,0,1,3,5,5.5,2.5,6,2,5,3,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,23,"woman","Black or African American","2yearColl","$180,001-$200,000",10,3,0,0,0,0,1,NA
"NQ116lr","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",60,0,0,0,1,"Bruce Harrell",0,0,0,1,5,3,2.5,2.5,2,1,3,4,"Yes","Bruce Harrell",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,36,"woman","White","MA","$80,001-$100,000",5,5,1,0,0,1,0,NA
"NQ532lm","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",66,1,1,0,0,NA,NA,NA,NA,NA,5,4,5.5,2,6,2,5,2,"No","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,31,"man","White","noHS","$20,001-$40,000",2,1,1,1,1,0,0,NA
"NT400hp","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,0,0,0,1,"Andrew Cuomo",0,0,0,1,7,5,2.5,2.5,1,4,4,1,"Yes","Andrew Cuomo",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,61,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"NT407eg","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,NA,0,1,0,NA,NA,0,1,0,4,4,4,4,4,4,4,4,"Yes",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,36,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"NU200qs","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",55,0,0,0,1,NA,NA,NA,NA,NA,4,3,7,3.5,7,3,7,4,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,35,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,0,1,NA
"NU704ry","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",26,NA,0,1,0,"Jack Ciattarelli",1,1,0,0,4,2,5.5,2.5,6,2,5,3,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,70,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,NA
"NV515fj","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,0,0,0,1,"Mikie Sherill",0,0,0,1,4,4,7,3,7,2,7,4,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,22,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,0,1,NA
"NX382mv","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,0,0,0,1,"Mikie Sherill",0,0,0,1,1,3,4,3,7,2,1,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,62,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,0,1,0,NA
"NX642jm","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",76,0,0,0,1,"Mikie Sherill",0,0,0,1,7,3,7,2,7,2,7,2,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,30,"woman","Black or African American","4yearColl","$0-$20,000",1,4,0,0,0,1,0,NA
"OB951tk","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",27,0,0,0,1,"Bruce Harrell",0,0,0,1,3,6,3,1.5,3,2,3,1,"Yes","Bruce Harrell",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,77,"man","White","MA","Over $200,000",11,5,1,1,0,1,0,"just thanks for the opportunity to participate in this study"
"OB951tk","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",27,0,0,0,1,NA,NA,0,1,0,3,6,3,1.5,3,2,3,1,"Yes","Bruce Harrell",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,77,"man","White","MA","Over $200,000",11,5,1,1,0,1,0,"just thanks for the opportunity to participate in this study"
"OD169hz","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,"Mikie Sherill",0,0,0,1,5,4,5.5,3.5,6,3,5,4,"Yes","Mikie Sherill",7,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,28,"woman","White","4yearColl","$0-$20,000",1,4,1,0,1,0,0,NA
"OD774fy","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",87,0,0,0,1,"Mikie Sherill",0,0,0,1,7,2,7,4.5,7,3,7,6,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,61,"woman","White","4yearColl","$20,001-$40,000",2,4,1,0,0,1,0,NA
"OE388um","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",87,0,0,0,1,NA,NA,0,1,0,4,6,5.5,3,7,2,4,4,"Not sure","Mikie Sherill",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,19,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,NA
"OG689mh","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,2,2,5,2,5,2,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","Asian","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"OI589ak","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",65,1,1,0,0,NA,NA,NA,NA,NA,6,2,1.5,6,1,6,2,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,22,"woman","multiracial","4yearColl","$140,001-$160,000",8,4,0,0,0,1,0,NA
"OL666ho","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,"Mikie Sherill",0,0,0,1,6,3,6.5,2,7,1,6,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,55,"woman","multiracial","PHD","$180,001-$200,000",10,6,0,0,0,1,0,"Generally governmental change is slow, but given how the current administration is ignoring legal, constitutional and governmental norms to effect sweeping changes, I'm very concerned about the state of the country, and this race."
"OM665cd","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",42,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,1,2.5,4.5,2,3,3,6,"Yes","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,39,"man","Hispanic, Latino, or Spanish origin","PHD","$180,001-$200,000",10,6,0,1,0,1,0,NA
"OM966so","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,"Mikie Sherill",0,0,0,1,4,4,4,4,4,4,4,4,"Yes",NA,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,20,"man","Asian","GED","$140,001-$160,000",8,2,0,1,0,1,0,NA
"ON065fz","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",0,1,1,0,0,"Katie Wilson",1,1,0,0,3,4,5,2,3,3,7,1,"Yes","Katie Wilson",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","Asian","4yearColl","$100,001-$120,000",6,4,0,1,0,1,0,NA
"OS223wz","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,"Jack Ciattarelli",1,1,0,0,2,5,7,1,7,1,7,1,"Yes","Jack Ciattarelli",7,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,52,"woman","White","GED","$100,001-$120,000",6,2,1,0,1,0,0,NA
"OU114yu","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",0,0,0,0,1,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,"No","Jacob Frey",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,22,"man","White","GED","$0-$20,000",1,2,1,1,0,0,1,NA
"OV648vo","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,0,0,0,1,"Mikie Sherill",0,0,0,1,4,4,6.5,2.5,6,3,7,2,"Not sure","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,NA,"White","4yearColl",NA,NA,4,1,NA,0,1,0,NA
"OV955gw","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1,6,1,6,1,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,62,"man","Asian","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"OW789tz","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",51,NA,0,1,0,"Curtis Sliwa",NA,0,1,0,1,2,2.5,5.5,1,7,4,4,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,25,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,0,0,0,1,"n/a"
"OY678gt","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",63,NA,0,1,0,"Joanne Kuniansky",NA,0,1,0,6,1,7,4,7,3,7,5,"Yes","ACP Candidate",1,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,46,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,0,NA
"OZ118gv","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",91,NA,0,1,0,NA,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,31,"man","Asian","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"OZ371na","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",18,0,0,0,1,"Mikie Sherill",0,0,0,1,6,2,5.5,2.5,6,3,5,2,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,69,"man","White","GED","$140,001-$160,000",8,2,1,1,0,1,0,NA
"PB184je","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",9,1,1,0,0,"Mikie Sherill",0,0,0,1,3,3,6.5,2,7,2,6,2,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,49,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,1,0,0,NA
"PB522ly","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",16,NA,0,1,0,NA,NA,0,1,0,1,4,4.5,3,4,3,5,3,"No",NA,1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,24,"woman","Black or African American","4yearColl","$20,001-$40,000",2,4,0,0,0,0,1,NA
"PC461qr","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,"Jack Ciattarelli",1,1,0,0,3,4,6.5,2,6,2,7,2,"Yes","Jack Ciattarelli",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,37,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,1,NA
"PC805ur","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,4,5.5,1,4,7,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,27,"woman","Black or African American","MA","$100,001-$120,000",6,5,0,0,0,1,0,"This study was a good length. It managed to touch on a variety of topics without sacrificing brevity. Great work!"
"PI869kn","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",17,NA,0,1,0,NA,NA,0,1,0,4,4,4,4,3,6,5,2,"Yes",NA,2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,22,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"PK786lg","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",33,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1.5,6,1,7,2,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,24,"woman","Asian","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,NA
"PQ031ja","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",59,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1,5.5,1,5,1,6,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,61,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,1,0,NA
"PQ033ut","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,"Mikie Sherill",0,0,0,1,3,2,6.5,4,6,3,7,5,"Yes","Mikie Sherill",4,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,18,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,0,0,NA
"PR170fr","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,NA,NA,NA,NA,NA,1,5,7,3.5,7,3,7,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,34,"woman","multiracial","MA","Over $200,000",11,5,0,0,0,1,0,"N/A"
"PS671jk","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",62,0,0,0,1,"Zohran Mamdani",1,1,0,0,4,5,4,4.5,3,4,5,5,"Yes","Andrew Cuomo",5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,38,"man","Black or African American","2yearColl","$20,001-$40,000",2,3,0,1,0,1,0,NA
"PT117ou","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",45,0,0,0,1,"Mikie Sherill",0,0,0,1,4,4,7,1,7,1,7,1,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,52,"woman","White","MA","$140,001-$160,000",8,5,1,0,0,1,0,NA
"PT660zo","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",6,0,0,0,1,"Mikie Sherill",0,0,0,1,6,4,4.5,4,6,3,3,5,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,70,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,1,0,NA
"PU382sp","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1,7,1,7,1,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,34,"man","Black or African American","4yearColl","Over $200,000",11,4,0,1,0,1,0,NA
"PV134ys","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",8,NA,0,1,0,NA,NA,NA,NA,NA,7,6,1,1.5,1,1,1,2,"Yes","Curtis Sliwa",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,57,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,1,0,0,NA
"PW029rg","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",80,0,0,0,1,"Jacob Frey",0,0,0,1,7,7,4,4,2,2,6,6,"Yes","Jacob Frey",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,1,0,NA
"PW423em","New Jersey","Atlantic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",21,0,0,0,1,"Mikie Sherill",0,0,0,1,5,5,7,1,7,1,7,1,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,56,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"QB365bj","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",79,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,7,4,4,1,7,7,1,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,32,"man","Asian","MA","Over $200,000",11,5,0,1,0,1,0,NA
"QB795tk","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",80,1,1,0,0,"Katie Wilson",1,1,0,0,3,4,4,3,4,2,4,4,"Not sure","Katie Wilson",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,38,"woman","Asian","4yearColl","$20,001-$40,000",2,4,0,0,0,1,0,NA
"QH964vf","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,"Mikie Sherill",0,0,0,1,6,3,6.5,2.5,6,3,7,2,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,61,"woman","White","2yearColl","$160,001-$180,000",9,3,1,0,0,0,1,NA
"QJ317re","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",20,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,2.5,4,1,4,4,4,"Yes","Zohran Mamdani",6,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,37,"woman","Black or African American","4yearColl","$0-$20,000",1,4,0,0,0,1,0,NA
"QM051yo","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",10,1,1,0,0,"Katie Wilson",1,1,0,0,1,2,4,2.5,3,2,5,3,"Yes","Katie Wilson",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,40,"man","multiracial","MA","$160,001-$180,000",9,5,0,1,0,1,0,NA
"QN054pv","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,NA,0,1,0,"Mikie Sherill",0,0,0,1,1,7,7,1,7,1,7,1,"Not sure",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,30,"man","Black or African American","GED","$0-$20,000",1,2,0,1,0,0,1,NA
"QP352vh","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,0,0,0,1,"Mikie Sherill",0,0,0,1,6,6,7,1.5,7,1,7,2,"Not sure","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,41,"man","White","GED","$0-$20,000",1,2,1,1,0,1,0,NA
"QP756mt","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",63,1,1,0,0,NA,NA,NA,NA,NA,6,1,2,6,1,5,3,7,"Yes","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,35,"man","Hispanic, Latino, or Spanish origin","4yearColl","$20,001-$40,000",2,4,0,1,0,1,0,NA
"QS429ek","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,"Mikie Sherill",0,0,0,1,7,3,7,3.5,7,4,7,3,"Yes","Mikie Sherill",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,24,"man","Hispanic, Latino, or Spanish origin","2yearColl","$60,001-$80,000",4,3,0,1,0,0,0,NA
"QS929nk","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,"Jack Ciattarelli",1,1,0,0,4,4,5,3,5,2,5,4,"Yes","Jack Ciattarelli",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,26,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,1,0,0,"none thank you!!"
"QT146sd","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",75,1,1,0,0,NA,NA,NA,NA,NA,6,2,1.5,4,1,3,2,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,34,"man","White","GED","$80,001-$100,000",5,2,1,1,0,1,0,NA
"QZ707yt","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",74,1,1,0,0,"Zohran Mamdani",1,1,0,0,4,3,3,2.5,1,2,5,3,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,38,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,1,0,NA
"RD641uk","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,0,0,0,1,"Mikie Sherill",0,0,0,1,7,1,7,1,7,1,7,1,"Yes","Mikie Sherill",1,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,25,NA,"White",NA,NA,NA,NA,1,NA,0,0,1,NA
"RD904ds","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",24,NA,0,1,0,NA,NA,NA,NA,NA,5,4,4,3.5,4,3,4,4,"Not sure",NA,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,30,"woman","multiracial","4yearColl","$160,001-$180,000",9,4,0,0,1,0,0,"no further comments"
"RE637zp","New Jersey","Cumberland","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,4,5.5,1,7,1,4,1,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,42,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,0,1,NA
